itt_id,site1,site2,site3,site1_dis,site2_dis,site3_dis
M2211290687,LA200094,LA200094,LA200094,0.776,0.776,0.776
M2211290687,LA200094,LA200094,LA200094,0.776,0.776,0.776
M2211290687,LA200094,LA200094,LA200094,0.776,0.776,0.776
M2211290687,LA200094,LA200094,LA200094,0.776,0.776,0.776
M2211290687,LA200094,LA200094,LA200094,0.776,0.776,0.776
M2211290687,LA200094,LA200094,LA200094,0.776,0.776,0.776
M2211290264,LA210579,LA210579,LA210579,1.056,1.056,1.056
M2211290264,LA210579,LA210579,LA210579,1.056,1.056,1.056
M2211290264,LA210579,LA210579,LA210579,1.056,1.056,1.056
M2211290264,LA210579,LA210579,LA210579,1.056,1.056,1.056
M2211290264,LA210579,LA210579,LA210579,1.056,1.056,1.056
M2211290264,LA210579,LA210579,LA210579,1.056,1.056,1.056
M2211290261,LA210579,LA210579,LA210579,0.471,0.471,0.471
M2211290261,LA210579,LA210579,LA210579,0.471,0.471,0.471
M2211290261,LA210579,LA210579,LA210579,0.471,0.471,0.471
M2211290261,LA210579,LA210579,LA210579,0.471,0.471,0.471
M2211290261,LA210579,LA210579,LA210579,0.471,0.471,0.471
M2211290261,LA210579,LA210579,LA210579,0.471,0.471,0.471
M2211290277,LN110249,LN110249,LN110249,0.072,0.072,0.072
M2211290277,LN110249,LN110249,LN110249,0.072,0.072,0.072
M2211290277,LN110249,LN110249,LN110249,0.072,0.072,0.072
M2211290277,LN110249,LN110249,LN110249,0.072,0.072,0.072
M2211290277,LN110249,LN110249,LN110249,0.072,0.072,0.072
M2211290277,LN110249,LN110249,LN110249,0.072,0.072,0.072
M2211290770,LS720313,LS720313,LS720313,38.61,38.61,38.61
M2211290770,LS720313,LS720313,LS720313,38.61,38.61,38.61
M2211290770,LS720313,LS720313,LS720313,38.61,38.61,38.61
M2211290770,LS720313,LS720313,LS720313,38.61,38.61,38.61
M2211290770,LS720313,LS720313,LS720313,38.61,38.61,38.61
M2211290770,LS720313,LS720313,LS720313,38.61,38.61,38.61
M2211290517,LC511597,LC511597,LC511597,1.136,1.136,1.136
M2211290517,LC511597,LC511597,LC511597,1.136,1.136,1.136
M2211290517,LC511597,LC511597,LC511597,1.136,1.136,1.136
M2211290517,LC511597,LC511597,LC511597,1.136,1.136,1.136
M2211290517,LC511597,LC511597,LC511597,1.136,1.136,1.136
M2211290517,LC511597,LC511597,LC511597,1.136,1.136,1.136
M2211291050,LS720152,LS720152,LS720152,6.944,6.944,6.944
M2211291050,LS720152,LS720152,LS720152,6.944,6.944,6.944
M2211291050,LS720152,LS720152,LS720152,6.944,6.944,6.944
M2211291050,LS720152,LS720152,LS720152,6.944,6.944,6.944
M2211291050,LS720152,LS720152,LS720152,6.944,6.944,6.944
M2211291050,LS720152,LS720152,LS720152,6.944,6.944,6.944
M2211290085,LA210069,LA210069,LA210069,0.034,0.034,0.034
M2211290085,LA210069,LA210069,LA210069,0.034,0.034,0.034
M2211290085,LA210069,LA210069,LA210069,0.034,0.034,0.034
M2211290085,LA210069,LA210069,LA210069,0.034,0.034,0.034
M2211290085,LA210069,LA210069,LA210069,0.034,0.034,0.034
M2211290085,LA210069,LA210069,LA210069,0.034,0.034,0.034
M2211290523,LN102493,LN102493,LN102493,9.58,9.58,9.58
M2211290523,LN102493,LN102493,LN102493,9.58,9.58,9.58
M2211290523,LN102493,LN102493,LN102493,9.58,9.58,9.58
M2211290523,LN102493,LN102493,LN102493,9.58,9.58,9.58
M2211290523,LN102493,LN102493,LN102493,9.58,9.58,9.58
M2211290523,LN102493,LN102493,LN102493,9.58,9.58,9.58
M2211290975,LA200715,LA200715,LA200715,0.057,0.057,0.057
M2211290975,LA200715,LA200715,LA200715,0.057,0.057,0.057
M2211290975,LA200715,LA200715,LA200715,0.057,0.057,0.057
M2211290975,LA200715,LA200715,LA200715,0.057,0.057,0.057
M2211290975,LA200715,LA200715,LA200715,0.057,0.057,0.057
M2211290975,LA200715,LA200715,LA200715,0.057,0.057,0.057
M2211290205,LC530227,LC530227,LC530227,0.588,0.588,0.588
M2211290205,LC530227,LC530227,LC530227,0.588,0.588,0.588
M2211290205,LC530227,LC530227,LC530227,0.588,0.588,0.588
M2211290205,LC530227,LC530227,LC530227,0.588,0.588,0.588
M2211290205,LC530227,LC530227,LC530227,0.588,0.588,0.588
M2211290205,LC530227,LC530227,LC530227,0.588,0.588,0.588
M2211290669,LC500235,LC500235,LC500235,0.974,0.974,0.974
M2211290669,LC500235,LC500235,LC500235,0.974,0.974,0.974
M2211290669,LC500235,LC500235,LC500235,0.974,0.974,0.974
M2211290669,LC500235,LC500235,LC500235,0.974,0.974,0.974
M2211290669,LC500235,LC500235,LC500235,0.974,0.974,0.974
M2211290669,LC500235,LC500235,LC500235,0.974,0.974,0.974
M2211291066,LN101551,LN101551,LN101551,0.129,0.129,0.129
M2211291066,LN101551,LN101551,LN101551,0.129,0.129,0.129
M2211291066,LN101551,LN101551,LN101551,0.129,0.129,0.129
M2211291066,LN101551,LN101551,LN101551,0.129,0.129,0.129
M2211291066,LN101551,LN101551,LN101551,0.129,0.129,0.129
M2211291066,LN101551,LN101551,LN101551,0.129,0.129,0.129
M2211290894,LN110030,LN110030,LN110030,0.568,0.568,0.568
M2211290894,LN110030,LN110030,LN110030,0.568,0.568,0.568
M2211290894,LN110030,LN110030,LN110030,0.568,0.568,0.568
M2211290894,LN110030,LN110030,LN110030,0.568,0.568,0.568
M2211290894,LN110030,LN110030,LN110030,0.568,0.568,0.568
M2211290894,LN110030,LN110030,LN110030,0.568,0.568,0.568
M2211290078,LC511354,LC511354,LC511354,0.022,0.022,0.022
M2211290078,LC511354,LC511354,LC511354,0.022,0.022,0.022
M2211290078,LC511354,LC511354,LC511354,0.022,0.022,0.022
M2211290078,LC511354,LC511354,LC511354,0.022,0.022,0.022
M2211290078,LC511354,LC511354,LC511354,0.022,0.022,0.022
M2211290078,LC511354,LC511354,LC511354,0.022,0.022,0.022
M2211291123,LS705001,LS705001,LS705001,87.949,87.949,87.949
M2211291123,LS705001,LS705001,LS705001,87.949,87.949,87.949
M2211291123,LS705001,LS705001,LS705001,87.949,87.949,87.949
M2211291123,LS705001,LS705001,LS705001,87.949,87.949,87.949
M2211291123,LS705001,LS705001,LS705001,87.949,87.949,87.949
M2211291123,LS705001,LS705001,LS705001,87.949,87.949,87.949
M2211290948,LS721408,LS721408,LS721408,0.107,0.107,0.107
M2211290948,LS721408,LS721408,LS721408,0.107,0.107,0.107
M2211290948,LS721408,LS721408,LS721408,0.107,0.107,0.107
M2211290948,LS721408,LS721408,LS721408,0.107,0.107,0.107
M2211290948,LS721408,LS721408,LS721408,0.107,0.107,0.107
M2211290948,LS721408,LS721408,LS721408,0.107,0.107,0.107
M2211290426,LN101083,LN101083,LN101083,0.514,0.514,0.514
M2211290426,LN101083,LN101083,LN101083,0.514,0.514,0.514
M2211290426,LN101083,LN101083,LN101083,0.514,0.514,0.514
M2211290426,LN101083,LN101083,LN101083,0.514,0.514,0.514
M2211290426,LN101083,LN101083,LN101083,0.514,0.514,0.514
M2211290426,LN101083,LN101083,LN101083,0.514,0.514,0.514
M2211290299,LA200798,LA200798,LA200798,0.058,0.058,0.058
M2211290299,LA200798,LA200798,LA200798,0.058,0.058,0.058
M2211290299,LA200798,LA200798,LA200798,0.058,0.058,0.058
M2211290299,LA200798,LA200798,LA200798,0.058,0.058,0.058
M2211290299,LA200798,LA200798,LA200798,0.058,0.058,0.058
M2211290299,LA200798,LA200798,LA200798,0.058,0.058,0.058
M2211291129,LA200650,LA200650,LA200650,0.402,0.402,0.402
M2211291129,LA200650,LA200650,LA200650,0.402,0.402,0.402
M2211291129,LA200650,LA200650,LA200650,0.402,0.402,0.402
M2211291129,LA200650,LA200650,LA200650,0.402,0.402,0.402
M2211291129,LA200650,LA200650,LA200650,0.402,0.402,0.402
M2211291129,LA200650,LA200650,LA200650,0.402,0.402,0.402
M2211290835,LC530062,LC530062,LC530062,0.294,0.294,0.294
M2211290835,LC530062,LC530062,LC530062,0.294,0.294,0.294
M2211290835,LC530062,LC530062,LC530062,0.294,0.294,0.294
M2211290835,LC530062,LC530062,LC530062,0.294,0.294,0.294
M2211290835,LC530062,LC530062,LC530062,0.294,0.294,0.294
M2211290835,LC530062,LC530062,LC530062,0.294,0.294,0.294
M2211290384,LS730840,LS730840,LS730840,68.902,68.902,68.902
M2211290384,LS730840,LS730840,LS730840,68.902,68.902,68.902
M2211290384,LS730840,LS730840,LS730840,68.902,68.902,68.902
M2211290384,LS730840,LS730840,LS730840,68.902,68.902,68.902
M2211290384,LS730840,LS730840,LS730840,68.902,68.902,68.902
M2211290384,LS730840,LS730840,LS730840,68.902,68.902,68.902
M2211290382,LS730840,LS730840,LS730840,0.402,0.402,0.402
M2211290382,LS730840,LS730840,LS730840,0.402,0.402,0.402
M2211290382,LS730840,LS730840,LS730840,0.402,0.402,0.402
M2211290382,LS730840,LS730840,LS730840,0.402,0.402,0.402
M2211290382,LS730840,LS730840,LS730840,0.402,0.402,0.402
M2211290382,LS730840,LS730840,LS730840,0.402,0.402,0.402
M2211291037,LC510094,LC510094,LC510094,123.246,123.246,123.246
M2211291037,LC510094,LC510094,LC510094,123.246,123.246,123.246
M2211291037,LC510094,LC510094,LC510094,123.246,123.246,123.246
M2211291037,LC510094,LC510094,LC510094,123.246,123.246,123.246
M2211291037,LC510094,LC510094,LC510094,123.246,123.246,123.246
M2211291037,LC510094,LC510094,LC510094,123.246,123.246,123.246
M2211290123,LA200055,LA200055,LA200055,3.612,3.612,3.612
M2211290123,LA200055,LA200055,LA200055,3.612,3.612,3.612
M2211290123,LA200055,LA200055,LA200055,3.612,3.612,3.612
M2211290123,LA200055,LA200055,LA200055,3.612,3.612,3.612
M2211290123,LA200055,LA200055,LA200055,3.612,3.612,3.612
M2211290123,LA200055,LA200055,LA200055,3.612,3.612,3.612
M2211290986,LA211660,LA211660,LA211660,0.013,0.013,0.013
M2211290986,LA211660,LA211660,LA211660,0.013,0.013,0.013
M2211290986,LA211660,LA211660,LA211660,0.013,0.013,0.013
M2211290986,LA211660,LA211660,LA211660,0.013,0.013,0.013
M2211290986,LA211660,LA211660,LA211660,0.013,0.013,0.013
M2211290986,LA211660,LA211660,LA211660,0.013,0.013,0.013
M2211290804,LS747002,LS747002,LS747002,3.754,3.754,3.754
M2211290804,LS747002,LS747002,LS747002,3.754,3.754,3.754
M2211290804,LS747002,LS747002,LS747002,3.754,3.754,3.754
M2211290804,LS747002,LS747002,LS747002,3.754,3.754,3.754
M2211290804,LS747002,LS747002,LS747002,3.754,3.754,3.754
M2211290804,LS747002,LS747002,LS747002,3.754,3.754,3.754
M2211290869,LA200446,LA200446,LA200446,4.272,4.272,4.272
M2211290869,LA200446,LA200446,LA200446,4.272,4.272,4.272
M2211290869,LA200446,LA200446,LA200446,4.272,4.272,4.272
M2211290869,LA200446,LA200446,LA200446,4.272,4.272,4.272
M2211290869,LA200446,LA200446,LA200446,4.272,4.272,4.272
M2211290869,LA200446,LA200446,LA200446,4.272,4.272,4.272
M2211290762,LA210273,LA210273,LA210273,202.176,202.176,202.176
M2211290762,LA210273,LA210273,LA210273,202.176,202.176,202.176
M2211290762,LA210273,LA210273,LA210273,202.176,202.176,202.176
M2211290762,LA210273,LA210273,LA210273,202.176,202.176,202.176
M2211290762,LA210273,LA210273,LA210273,202.176,202.176,202.176
M2211290762,LA210273,LA210273,LA210273,202.176,202.176,202.176
M2211291015,LN100000,LN100000,LN100000,4.525,4.525,4.525
M2211291015,LN100000,LN100000,LN100000,4.525,4.525,4.525
M2211291015,LN100000,LN100000,LN100000,4.525,4.525,4.525
M2211291015,LN100000,LN100000,LN100000,4.525,4.525,4.525
M2211291015,LN100000,LN100000,LN100000,4.525,4.525,4.525
M2211291015,LN100000,LN100000,LN100000,4.525,4.525,4.525
M2211290485,LS720026,LS720026,LS720026,0.103,0.103,0.103
M2211290485,LS720026,LS720026,LS720026,0.103,0.103,0.103
M2211290485,LS720026,LS720026,LS720026,0.103,0.103,0.103
M2211290485,LS720026,LS720026,LS720026,0.103,0.103,0.103
M2211290485,LS720026,LS720026,LS720026,0.103,0.103,0.103
M2211290485,LS720026,LS720026,LS720026,0.103,0.103,0.103
M2211290456,LC530040,LC530040,LC530040,0.522,0.522,0.522
M2211290456,LC530040,LC530040,LC530040,0.522,0.522,0.522
M2211290456,LC530040,LC530040,LC530040,0.522,0.522,0.522
M2211290456,LC530040,LC530040,LC530040,0.522,0.522,0.522
M2211290456,LC530040,LC530040,LC530040,0.522,0.522,0.522
M2211290456,LC530040,LC530040,LC530040,0.522,0.522,0.522
M2211290663,LA200118,LA200118,LA200118,0.057,0.057,0.057
M2211290663,LA200118,LA200118,LA200118,0.057,0.057,0.057
M2211290663,LA200118,LA200118,LA200118,0.057,0.057,0.057
M2211290663,LA200118,LA200118,LA200118,0.057,0.057,0.057
M2211290663,LA200118,LA200118,LA200118,0.057,0.057,0.057
M2211290663,LA200118,LA200118,LA200118,0.057,0.057,0.057
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
